
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 5.900|x| 73.29| 71.20| 1.542|  0.067| -0.141|   1.8|  54.5|  48.5|  0.0|F2                      ||-0.976|  42.320|
| 6.000|o| 75.73| 72.13| 1.577|  0.152|  0.036|   1.1|  55.6|  48.1|  0.0|F2                      || 0.978| -49.220|
| 6.000|x| 73.43| 71.20| 1.548|  0.072| -0.148|   1.8|  54.6|  48.4|  0.0|F2                      ||-0.976|  42.324|
| 6.100|o| 75.88| 72.12| 1.584|  0.161|  0.032|   1.1|  55.7|  48.0|  0.0|F2                      || 0.978| -49.203|
| 6.100|x| 73.56| 71.19| 1.554|  0.078| -0.156|   1.8|  54.7|  48.4|  0.0|F2                      ||-0.977|  42.330|
| 6.200|o| 76.02| 72.11| 1.592|  0.170|  0.027|   1.1|  55.8|  47.9|  0.0|F2                      || 0.978| -49.184|
| 6.200|x| 73.69| 71.19| 1.560|  0.084| -0.164|   1.7|  54.7|  48.3|  0.0|F2                      ||-0.977|  42.337|
| 6.300|o| 76.17| 72.10| 1.599|  0.180|  0.022|   1.1|  55.8|  47.8|  0.0|F2                      || 0.979| -49.165|
| 6.300|x| 73.83| 71.18| 1.566|  0.090| -0.172|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.978|  42.345|
| 6.400|o| 76.32| 72.08| 1.607|  0.190|  0.017|   1.1|  55.9|  47.8|  0.0|F2                      || 0.979| -49.144|
| 6.400|x| 73.96| 71.18| 1.572|  0.096| -0.181|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.978|  42.354|
| 6.500|o| 76.47| 72.07| 1.614|  0.200|  0.012|   1.1|  56.0|  47.7|  0.0|F2                      || 0.979| -49.121|
| 6.500|x| 74.10| 71.17| 1.579|  0.103| -0.189|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.978|  42.365|
| 6.600|o| 76.63| 72.06| 1.622|  0.211|  0.006|   1.2|  56.1|  47.6|  0.0|F2                      || 0.980| -49.097|
| 6.600|x| 74.24| 71.16| 1.585|  0.110| -0.198|   1.7|  55.0|  48.1|  0.0|F2                      ||-0.979|  42.377|
| 6.700|o| 76.78| 72.04| 1.630|  0.223|  0.001|   1.2|  56.1|  47.5|  0.0|F2                      || 0.980| -49.072|
| 6.700|x| 74.38| 71.15| 1.592|  0.117| -0.208|   1.7|  55.1|  48.1|  0.0|F2                      ||-0.979|  42.390|
| 6.800|o| 76.94| 72.02| 1.638|  0.234| -0.003|   1.2|  56.2|  47.4|  0.0|F2                      || 0.980| -49.045|
| 6.800|x| 74.52| 71.15| 1.599|  0.124| -0.218|   1.6|  55.1|  48.0|  0.0|F2                      ||-0.979|  42.404|
| 6.900|o| 77.10| 72.01| 1.646|  0.247| -0.007|   1.2|  56.3|  47.3|  0.0|F2                      || 0.980| -49.016|
| 6.900|x| 74.66| 71.14| 1.605|  0.132| -0.228|   1.6|  55.2|  48.0|  0.0|F2                      ||-0.979|  42.420|
| 7.000|o| 77.27| 71.99| 1.654|  0.259| -0.014|   1.2|  56.4|  47.2|  0.0|F2                      || 0.981| -48.986|
| 7.000|x| 74.80| 71.12| 1.612|  0.140| -0.238|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.980|  42.438|
| 7.100|o| 77.43| 71.97| 1.663|  0.272| -0.020|   1.2|  56.5|  47.1|  0.0|F2                      || 0.981| -48.954|
| 7.100|x| 74.95| 71.11| 1.619|  0.148| -0.249|   1.6|  55.3|  47.8|  0.0|F2                      ||-0.980|  42.457|
| 7.200|o| 77.60| 71.95| 1.672|  0.286| -0.025|   1.2|  56.6|  47.0|  0.0|F2                      || 0.981| -48.920|
| 7.200|x| 75.10| 71.10| 1.627|  0.157| -0.260|   1.6|  55.4|  47.8|  0.0|F2                      ||-0.980|  42.478|
| 7.300|o| 77.77| 71.93| 1.681|  0.300| -0.031|   1.2|  56.7|  46.9|  0.0|F2                      || 0.981| -48.885|
| 7.300|x| 75.24| 71.09| 1.634|  0.166| -0.271|   1.6|  55.5|  47.7|  0.0|F2                      ||-0.981|  42.500|
| 7.400|o| 77.94| 71.91| 1.690|  0.315| -0.036|   1.2|  56.8|  46.8|  0.0|F2                      || 0.982| -48.847|
| 7.400|x| 75.39| 71.07| 1.641|  0.176| -0.284|   1.6|  55.6|  47.6|  0.0|F2                      ||-0.981|  42.524|
| 7.500|o| 78.12| 71.88| 1.699|  0.330| -0.041|   1.2|  56.9|  46.7|  0.0|F2                      || 0.982| -48.807|
| 7.500|x| 75.55| 71.06| 1.649|  0.186| -0.296|   1.6|  55.6|  47.6|  0.0|F2                      ||-0.981|  42.550|
| 7.600|o| 78.30| 71.86| 1.709|  0.346| -0.047|   1.3|  57.0|  46.6|  0.0|F2                      || 0.982| -48.766|
| 7.600|x| 75.70| 71.04| 1.657|  0.196| -0.309|   1.6|  55.7|  47.5|  0.0|F2                      ||-0.981|  42.577|
| 7.700|o| 78.48| 71.83| 1.719|  0.363| -0.052|   1.3|  57.1|  46.4|  0.0|F2                      || 0.982| -48.721|
| 7.700|x| 75.85| 71.02| 1.665|  0.207| -0.323|   1.6|  55.8|  47.4|  0.0|F2                      ||-0.981|  42.606|
| 7.800|o| 78.67| 71.80| 1.729|  0.380| -0.058|   1.3|  57.2|  46.3|  0.0|F2                      || 0.982| -48.675|
| 7.800|x| 76.01| 71.00| 1.673|  0.218| -0.337|   1.6|  55.9|  47.3|  0.0|F2                      ||-0.982|  42.637|
| 7.900|o| 78.86| 71.78| 1.739|  0.398| -0.063|   1.3|  57.3|  46.2|  0.0|F2                      || 0.983| -48.626|
| 7.900|x| 76.17| 70.98| 1.681|  0.229| -0.351|   1.6|  56.0|  47.2|  0.0|F2                      ||-0.982|  42.671|
| 8.000|o| 79.05| 71.74| 1.750|  0.417| -0.068|   1.3|  57.4|  46.0|  0.0|F2                      || 0.983| -48.575|
| 8.000|x| 76.34| 70.96| 1.690|  0.241| -0.367|   1.6|  56.0|  47.2|  0.0|F2                      ||-0.982|  42.706|
| 8.100|o| 79.25| 71.71| 1.761|  0.436| -0.073|   1.3|  57.5|  45.9|  0.0|F2                      || 0.983| -48.520|
| 8.100|x| 76.50| 70.93| 1.698|  0.254| -0.383|   1.6|  56.1|  47.1|  0.0|F2                      ||-0.982|  42.743|
| 8.200|o| 79.46| 71.68| 1.772|  0.456| -0.078|   1.4|  57.7|  45.8|  0.0|F2                      || 0.983| -48.463|
| 8.200|x| 76.67| 70.91| 1.707|  0.267| -0.400|   1.6|  56.2|  47.0|  0.0|F2                      ||-0.982|  42.783|
| 8.300|o| 79.66| 71.64| 1.784|  0.477| -0.083|   1.4|  57.8|  45.6|  0.0|F2                      || 0.983| -48.403|
| 8.300|x| 76.84| 70.88| 1.716|  0.280| -0.417|   1.6|  56.3|  46.9|  0.0|F2                      ||-0.983|  42.824|
| 8.400|o| 79.87| 71.60| 1.796|  0.499| -0.087|   1.4|  57.9|  45.4|  0.0|F2                      || 0.984| -48.339|
| 8.400|x| 77.01| 70.85| 1.725|  0.295| -0.436|   1.6|  56.4|  46.8|  0.0|F2                      ||-0.983|  42.868|
| 8.500|o| 80.09| 71.56| 1.809|  0.522| -0.091|   1.4|  58.1|  45.3|  0.0|F2                      || 0.984| -48.273|
| 8.500|x| 77.19| 70.83| 1.735|  0.309| -0.455|   1.7|  56.5|  46.7|  0.0|F2                      ||-0.983|  42.915|
| 8.600|o| 80.31| 71.52| 1.822|  0.546| -0.095|   1.5|  58.3|  45.1|  0.0|F2                      || 0.984| -48.201|
| 8.600|x| 77.37| 70.79| 1.745|  0.325| -0.475|   1.7|  56.6|  46.6|  0.0|F2                      ||-0.983|  42.964|
| 8.700|o| 80.54| 71.47| 1.836|  0.571| -0.097|   1.5|  58.4|  44.9|  0.0|F2                      || 0.984| -48.128|
| 8.700|x| 77.55| 70.76| 1.755|  0.341| -0.497|   1.7|  56.7|  46.4|  0.0|F2                      ||-0.983|  43.016|
| 8.800|o| 80.78| 71.42| 1.850|  0.597| -0.099|   1.5|  58.6|  44.7|  0.0|F2                      || 0.984| -48.048|
| 8.800|x| 77.74| 70.73| 1.765|  0.357| -0.520|   1.7|  56.8|  46.3|  0.0|F2                      ||-0.983|  43.071|
| 8.900|o| 81.02| 71.37| 1.865|  0.624| -0.100|   1.6|  58.8|  44.5|  0.0|F2                      || 0.984| -47.965|
| 8.900|x| 77.93| 70.69| 1.776|  0.375| -0.544|   1.7|  56.9|  46.2|  0.0|F2                      ||-0.984|  43.129|
| 9.000|o| 81.27| 71.32| 1.881|  0.653| -0.100|   1.6|  59.0|  44.2|  0.0|F2                      || 0.984| -47.878|
| 9.000|x| 78.12| 70.65| 1.787|  0.393| -0.569|   1.7|  57.0|  46.1|  0.0|F2                      ||-0.984|  43.190|
| 9.100|o| 81.52| 71.26| 1.897|  0.682| -0.099|   1.6|  59.2|  44.0|  0.0|F2                      || 0.984| -47.785|
| 9.100|x| 78.32| 70.61| 1.799|  0.412| -0.596|   1.7|  57.1|  45.9|  0.0|F2                      ||-0.984|  43.254|
| 9.200|o| 81.78| 71.20| 1.914|  0.714| -0.096|   1.7|  59.4|  43.7|  0.0|F2                      || 0.985| -47.687|
| 9.200|x| 78.53| 70.57| 1.811|  0.432| -0.625|   1.8|  57.3|  45.8|  0.0|F2                      ||-0.984|  43.322|
| 9.300|o| 82.05| 71.14| 1.933|  0.746| -0.090|   1.7|  59.7|  43.4|  0.0|F2                      || 0.985| -47.585|
| 9.300|x| 78.74| 70.52| 1.823|  0.453| -0.655|   1.8|  57.4|  45.6|  0.0|F2                      ||-0.984|  43.393|
| 9.400|o| 82.33| 71.07| 1.952|  0.780| -0.082|   1.7|  59.9|  43.1|  0.0|F2                      || 0.985| -47.476|
| 9.400|x| 78.95| 70.47| 1.836|  0.474| -0.688|   1.8|  57.5|  45.5|  0.0|F2                      ||-0.984|  43.469|
| 9.500|o| 82.62| 71.00| 1.972|  0.816| -0.071|   1.8|  60.2|  42.8|  0.0|F2                      || 0.985| -47.359|
| 9.500|x| 79.17| 70.42| 1.849|  0.497| -0.723|   1.8|  57.7|  45.3|  0.0|F2                      ||-0.984|  43.548|
| 9.600|o| 82.91| 70.92| 1.994|  0.853| -0.056|   1.8|  60.5|  42.4|  0.0|F2                      || 0.985| -47.236|
| 9.600|x| 79.40| 70.37| 1.863|  0.521| -0.760|   1.9|  57.8|  45.1|  0.0|F2                      ||-0.985|  43.632|
| 9.700|o| 83.22| 70.84| 2.017|  0.893| -0.037|   1.9|  60.9|  42.0|  0.0|F2                      || 0.985| -47.107|
| 9.700|x| 79.63| 70.31| 1.878|  0.546| -0.801|   1.9|  58.0|  44.9|  0.0|F2                      ||-0.985|  43.720|
| 9.800|o| 83.54| 70.75| 2.042|  0.934| -0.006|   1.9|  61.2|  41.6|  0.0|F2                      || 0.985| -46.971|
| 9.800|x| 79.88| 70.25| 1.893|  0.573| -0.845|   1.9|  58.1|  44.7|  0.0|F2                      ||-0.985|  43.814|
| 9.900|o| 83.86| 70.66| 2.069|  0.977|  0.021|   2.0|  61.6|  41.1|  0.0|F2                      || 0.985| -46.824|
| 9.900|x| 80.12| 70.18| 1.909|  0.601| -0.892|   1.9|  58.3|  44.5|  0.0|F2                      ||-0.985|  43.913|
|10.000|o| 84.20| 70.56| 2.098|  1.022|  0.061|   2.1|  62.1|  40.6|  0.0|F2                      || 0.985| -46.672|
|10.000|x| 80.38| 70.11| 1.926|  0.630| -0.944|   2.0|  58.5|  44.3|  0.0|F2                      ||-0.985|  44.018|
|10.100|o| 84.55| 70.46| 2.130|  1.069|  0.111|   2.2|  62.6|  40.0|  0.0|F2                      || 0.985| -46.510|
|10.100|x| 80.65| 70.04| 1.943|  0.661| -1.001|   2.0|  58.7|  44.0|  0.0|F2                      ||-0.985|  44.129|
|10.200|o| 84.91| 70.35| 2.164|  1.119|  0.172|   2.2|  63.1|  39.4|  0.0|F2                      || 0.985| -46.337|
|10.200|x| 80.92| 69.96| 1.962|  0.693| -1.063|   2.1|  59.0|  43.8|  0.0|F2                      ||-0.985|  44.247|
|10.300|o| 73.23| 85.47| 2.138| -1.082|  0.494|   2.0|  51.9|  50.9|  0.0|F2                      || 0.993| -81.191|
|10.300|o| 79.19| 82.29| 2.307| -0.335|  0.851|   2.5|  54.3|  48.0|  0.0|F2                      || 0.992| -71.956|
|10.300|o| 85.28| 70.23| 2.203|  1.171|  0.246|   2.3|  63.8|  38.7|  0.0|F2                      || 0.985| -46.157|
|10.300|x| 81.21| 69.88| 1.982|  0.728| -1.132|   2.1|  59.2|  43.5|  0.0|F2                      ||-0.985|  44.372|
|10.400|o| 72.39| 86.27| 2.143| -1.201|  0.492|   2.0|  53.6|  49.2|  0.0|F2                      || 0.993| -83.606|
|10.400|o| 81.09| 81.98| 2.412| -0.113|  1.387|   2.8|  57.7|  44.3|  0.0|F2                      || 0.992| -71.081|
|10.400|o| 85.67| 70.10| 2.246|  1.225|  0.333|   2.5|  64.5|  37.9|  0.0|F2                      || 0.985| -45.967|
|10.400|x| 81.51| 69.79| 2.004|  0.765| -1.209|   2.2|  59.5|  43.2|  0.0|F2                      ||-0.985|  44.505|
|10.500|o| 71.86| 86.88| 2.156| -1.283|  0.489|   2.0|  54.6|  48.1|  0.0|F2                      || 0.993| -85.465|
|10.500|o| 82.62| 82.01| 2.517|  0.055|  2.266|   3.1|  60.7|  41.0|  0.0|F2                      || 0.992| -71.157|
|10.500|o| 86.07| 69.97| 2.294|  1.281|  0.435|   2.6|  65.2|  37.0|  0.0|F2                      || 0.986| -45.766|
|10.500|x| 81.82| 69.69| 2.026|  0.803| -1.295|   2.2|  59.8|  42.8|  0.0|F2                      ||-0.985|  44.646|
|10.600|o| 71.50| 87.40| 2.176| -1.346|  0.485|   2.0|  55.5|  47.3|  0.0|F2                      || 0.993| -87.050|
|10.600|o| 83.90| 82.24| 2.622|  0.182|  3.574|   3.4|  63.7|  37.7|  0.0|F2                      || 0.992| -71.816|
|10.600|o| 86.48| 69.83| 2.350|  1.340|  0.550|   2.7|  66.1|  36.0|  0.0|F2                      || 0.986| -45.558|
|10.600|x| 82.15| 69.59| 2.051|  0.845| -1.392|   2.3|  60.1|  42.4|  0.0|F2                      ||-0.985|  44.796|
|10.700|o| 71.26| 87.86| 2.201| -1.399|  0.476|   2.1|  56.2|  46.5|  0.0|F2                      || 0.993| -88.468|
|10.700|x| 82.49| 69.48| 2.077|  0.889| -1.503|   2.3|  60.4|  42.0|  0.0|F2                      ||-0.985|  44.956|
|10.800|o| 71.10| 88.28| 2.232| -1.444|  0.462|   2.2|  56.9|  45.8|  0.0|F2                      || 0.993| -89.779|
|10.800|x| 82.85| 69.37| 2.106|  0.936| -1.630|   2.4|  60.9|  41.5|  0.0|F2                      ||-0.985|  45.126|
|10.900|o| 71.03| 88.68| 2.272| -1.483|  0.441|   2.3|  57.5|  45.0|  0.0|F2                      || 0.993| -91.018|
|10.900|x| 83.23| 69.24| 2.138|  0.986| -1.780|   2.5|  61.3|  41.0|  0.0|F2                      ||-0.985|  45.309|
|11.000|o| 71.05| 89.06| 2.324| -1.517|  0.408|   2.4|  58.3|  44.1|  0.0|F2                      || 0.993| -92.199|
|11.000|x| 83.63| 69.10| 2.173|  1.040| -1.956|   2.6|  61.8|  40.4|  0.0|F2                      ||-0.985|  45.505|
|11.100|o| 71.19| 89.41| 2.399| -1.546|  0.353|   2.6|  59.1|  43.1|  0.0|F2                      || 0.993| -93.261|
|11.100|x| 84.05| 68.96| 2.212|  1.098| -2.167|   2.7|  62.4|  39.7|  0.0|F2                      ||-0.985|  45.714|
|11.200|o| 71.52| 89.53| 2.525| -1.570|  0.241|   3.0|  60.3|  41.6|  0.0|F2                      || 0.993| -93.638|
|11.200|x| 72.09| 83.34| 2.184| -0.969|  0.382|   2.4|  50.7|  51.6|  0.0|F2                      ||-0.993|  15.084|
|11.200|x| 78.26| 79.36| 2.421| -0.252| -0.358|   3.2|  52.7|  48.9|  0.0|F2                      ||-0.992|  25.764|
|11.200|x| 84.51| 68.80| 2.256|  1.160| -2.425|   2.8|  63.1|  38.9|  0.0|F2                      ||-0.985|  45.938|
|11.300|o| 72.48| 89.01| 2.927| -1.575| -0.192|   4.1|  62.8|  37.8|  0.0|F2                      || 0.993| -92.036|
|11.300|x| 71.09| 84.34| 2.181| -1.091|  0.464|   2.4|  52.7|  49.8|  0.0|F2                      ||-0.993|  12.186|
|11.300|x| 81.03| 78.69| 2.628|  0.060| -1.067|   3.9|  57.5|  43.4|  0.0|F2                      ||-0.992|  27.397|
|11.300|x| 84.99| 68.63| 2.307|  1.227| -2.751|   3.0|  63.9|  37.9|  0.0|F2                      ||-0.985|  46.178|
|11.400|x| 70.47| 85.06| 2.191| -1.170|  0.514|   2.4|  53.8|  48.6|  0.0|F2                      ||-0.993|  10.065|
|11.400|x| 83.09| 78.85| 2.818|  0.271| -2.005|   4.4|  62.8|  37.5|  0.0|F2                      ||-0.992|  26.995|
|11.400|x| 85.51| 68.44| 2.365|  1.300| -3.176|   3.1|  64.9|  36.7|  0.0|F2                      ||-0.985|  46.435|
|11.500|x| 70.04| 85.64| 2.208| -1.231|  0.552|   2.4|  54.6|  47.8|  0.0|F2                      ||-0.993|   8.302|
|11.600|x| 69.73| 86.16| 2.231| -1.282|  0.583|   2.5|  55.3|  47.0|  0.0|F2                      ||-0.993|   6.746|
|11.700|x| 69.51| 86.62| 2.260| -1.324|  0.610|   2.6|  56.0|  46.3|  0.0|F2                      ||-0.994|   5.320|
|11.800|x| 69.37| 87.06| 2.299| -1.362|  0.635|   2.6|  56.7|  45.5|  0.0|F2                      ||-0.994|   3.967|
|11.900|x| 69.31| 87.50| 2.350| -1.395|  0.659|   2.8|  57.3|  44.7|  0.0|F2                      ||-0.994|   2.635|
|12.000|x| 69.36| 87.95| 2.427| -1.425|  0.686|   3.0|  58.1|  43.7|  0.0|F2                      ||-0.994|   1.238|
|12.100|x| 69.62| 88.51| 2.575| -1.452|  0.722|   3.5|  59.1|  42.3|  0.0|F2                      ||-0.994|  -0.477|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:35:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 73.93| 71.49| 1.453|  0.068|  0.062|   1.2|  54.3|  49.3|  0.0|F2                      || 0.965| -48.150|
| 4.000|x| 71.57| 70.56| 1.457|  0.022| -0.084|   3.8|  53.3|  47.7|  0.0|F2                      ||-0.964|  43.338|
| 4.100|o| 74.06| 71.48| 1.459|  0.073|  0.058|   1.2|  54.4|  49.2|  0.0|F2                      || 0.966| -48.131|
| 4.100|x| 71.71| 70.54| 1.459|  0.025| -0.091|   3.5|  53.4|  47.9|  0.0|F2                      ||-0.964|  43.369|
| 4.200|o| 74.19| 71.47| 1.465|  0.078|  0.054|   1.2|  54.4|  49.2|  0.0|F2                      || 0.967| -48.114|
| 4.200|x| 71.84| 70.52| 1.462|  0.028| -0.098|   3.3|  53.4|  48.1|  0.0|F2                      ||-0.965|  43.394|
| 4.300|o| 74.32| 71.46| 1.471|  0.084|  0.050|   1.2|  54.5|  49.1|  0.0|F2                      || 0.968| -48.098|
| 4.300|x| 71.98| 70.51| 1.466|  0.032| -0.106|   3.1|  53.5|  48.2|  0.0|F2                      ||-0.966|  43.415|
| 4.400|o| 74.46| 71.45| 1.477|  0.090|  0.046|   1.2|  54.5|  49.1|  0.0|F2                      || 0.969| -48.083|
| 4.400|x| 72.11| 70.49| 1.470|  0.035| -0.113|   3.0|  53.6|  48.3|  0.0|F2                      ||-0.967|  43.433|
| 4.500|o| 74.59| 71.44| 1.483|  0.096|  0.042|   1.2|  54.6|  49.0|  0.0|F2                      || 0.969| -48.068|
| 4.500|x| 72.25| 70.48| 1.474|  0.039| -0.120|   2.8|  53.6|  48.4|  0.0|F2                      ||-0.967|  43.447|
| 4.600|o| 74.73| 71.43| 1.490|  0.103|  0.037|   1.2|  54.6|  49.0|  0.0|F2                      || 0.970| -48.053|
| 4.600|x| 72.39| 70.48| 1.478|  0.042| -0.128|   2.7|  53.7|  48.4|  0.0|F2                      ||-0.968|  43.460|
| 4.700|o| 74.86| 71.42| 1.496|  0.109|  0.033|   1.2|  54.7|  48.9|  0.0|F2                      || 0.970| -48.038|
| 4.700|x| 72.52| 70.47| 1.483|  0.046| -0.135|   2.6|  53.7|  48.5|  0.0|F2                      ||-0.969|  43.472|
| 4.800|o| 75.00| 71.41| 1.502|  0.116|  0.028|   1.1|  54.8|  48.9|  0.0|F2                      || 0.971| -48.023|
| 4.800|x| 72.66| 70.46| 1.487|  0.051| -0.143|   2.5|  53.8|  48.5|  0.0|F2                      ||-0.969|  43.482|
| 4.900|o| 75.14| 71.40| 1.509|  0.124|  0.024|   1.1|  54.8|  48.8|  0.0|F2                      || 0.972| -48.008|
| 4.900|x| 72.80| 70.46| 1.492|  0.055| -0.151|   2.4|  53.9|  48.6|  0.0|F2                      ||-0.970|  43.492|
| 5.000|o| 75.28| 71.39| 1.515|  0.131|  0.018|   1.1|  54.9|  48.8|  0.0|F2                      || 0.972| -47.994|
| 5.000|x| 72.93| 70.45| 1.497|  0.059| -0.159|   2.3|  53.9|  48.6|  0.0|F2                      ||-0.971|  43.501|
| 5.100|o| 75.42| 71.38| 1.522|  0.139|  0.013|   1.1|  54.9|  48.7|  0.0|F2                      || 0.973| -47.978|
| 5.100|x| 73.07| 70.44| 1.502|  0.064| -0.167|   2.2|  54.0|  48.6|  0.0|F2                      ||-0.971|  43.510|
| 5.200|o| 75.56| 71.37| 1.529|  0.147|  0.006|   1.1|  55.0|  48.7|  0.0|F2                      || 0.973| -47.962|
| 5.200|x| 73.21| 70.44| 1.508|  0.069| -0.175|   2.2|  54.0|  48.6|  0.0|F2                      ||-0.972|  43.519|
| 5.300|o| 75.70| 71.36| 1.535|  0.155|  0.002|   1.1|  55.0|  48.6|  0.0|F2                      || 0.974| -47.946|
| 5.300|x| 73.35| 70.43| 1.513|  0.074| -0.184|   2.1|  54.1|  48.6|  0.0|F2                      ||-0.972|  43.527|
| 5.400|o| 75.85| 71.35| 1.542|  0.164| -0.003|   1.1|  55.1|  48.6|  0.0|F2                      || 0.974| -47.928|
| 5.400|x| 73.49| 70.43| 1.519|  0.080| -0.192|   2.0|  54.2|  48.6|  0.0|F2                      ||-0.973|  43.537|
| 5.500|o| 75.99| 71.34| 1.549|  0.172| -0.008|   1.1|  55.2|  48.5|  0.0|F2                      || 0.975| -47.911|
| 5.500|x| 73.62| 70.42| 1.524|  0.085| -0.201|   2.0|  54.2|  48.6|  0.0|F2                      ||-0.973|  43.546|
| 5.600|o| 76.14| 71.33| 1.556|  0.182| -0.014|   1.1|  55.2|  48.4|  0.0|F2                      || 0.975| -47.892|
| 5.600|x| 73.76| 70.41| 1.530|  0.091| -0.210|   1.9|  54.3|  48.6|  0.0|F2                      ||-0.974|  43.556|
| 5.700|o| 76.29| 71.32| 1.563|  0.191| -0.020|   1.1|  55.3|  48.4|  0.0|F2                      || 0.975| -47.873|
| 5.700|x| 73.90| 70.41| 1.536|  0.097| -0.220|   1.9|  54.3|  48.5|  0.0|F2                      ||-0.974|  43.566|
| 5.800|o| 76.44| 71.30| 1.570|  0.201| -0.026|   1.1|  55.4|  48.3|  0.0|F2                      || 0.976| -47.852|
| 5.800|x| 74.04| 70.40| 1.542|  0.103| -0.229|   1.9|  54.4|  48.5|  0.0|F2                      ||-0.975|  43.577|
| 5.900|o| 76.59| 71.29| 1.577|  0.211| -0.032|   1.1|  55.4|  48.2|  0.0|F2                      || 0.976| -47.831|
| 5.900|x| 74.19| 70.39| 1.548|  0.110| -0.239|   1.8|  54.5|  48.5|  0.0|F2                      ||-0.975|  43.589|
| 6.000|o| 76.74| 71.28| 1.584|  0.222| -0.038|   1.1|  55.5|  48.2|  0.0|F2                      || 0.977| -47.808|
| 6.000|x| 74.33| 70.38| 1.554|  0.117| -0.249|   1.8|  54.5|  48.5|  0.0|F2                      ||-0.975|  43.602|
| 6.100|o| 76.90| 71.26| 1.592|  0.233| -0.044|   1.1|  55.6|  48.1|  0.0|F2                      || 0.977| -47.785|
| 6.100|x| 74.47| 70.38| 1.560|  0.124| -0.259|   1.8|  54.6|  48.4|  0.0|F2                      ||-0.976|  43.616|
| 6.200|o| 77.05| 71.25| 1.599|  0.244| -0.051|   1.1|  55.6|  48.0|  0.0|F2                      || 0.977| -47.760|
| 6.200|x| 74.62| 70.37| 1.566|  0.131| -0.270|   1.8|  54.6|  48.4|  0.0|F2                      ||-0.976|  43.630|
| 6.300|o| 77.21| 71.23| 1.607|  0.256| -0.057|   1.2|  55.7|  47.9|  0.0|F2                      || 0.978| -47.735|
| 6.300|x| 74.76| 70.36| 1.573|  0.139| -0.281|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.977|  43.646|
| 6.400|o| 77.37| 71.22| 1.615|  0.268| -0.064|   1.2|  55.8|  47.9|  0.0|F2                      || 0.978| -47.707|
| 6.400|x| 74.91| 70.35| 1.579|  0.146| -0.292|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.977|  43.662|
| 6.500|o| 77.53| 71.20| 1.623|  0.280| -0.070|   1.2|  55.8|  47.8|  0.0|F2                      || 0.978| -47.679|
| 6.500|x| 75.05| 70.33| 1.586|  0.155| -0.304|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.977|  43.680|
| 6.600|o| 77.69| 71.18| 1.631|  0.293| -0.077|   1.2|  55.9|  47.7|  0.0|F2                      || 0.979| -47.649|
| 6.600|x| 75.20| 70.32| 1.592|  0.163| -0.316|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.978|  43.699|
| 6.700|o| 77.86| 71.16| 1.639|  0.307| -0.084|   1.2|  56.0|  47.6|  0.0|F2                      || 0.979| -47.618|
