
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0  125.0   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 8.400|o| 81.38| 70.16| 1.853|  0.864| 26.499|   1.5|  55.5|  47.8|  0.0|F2                      || 0.982| -46.061|
| 8.400|x| 77.71| 69.94| 1.756|  0.486| 15.789|   1.7|  55.3|  47.8|  0.0|F2                      ||-0.982|  44.283|
| 8.500|o| 81.72| 70.06| 1.870|  0.903| 27.608|   1.6|  55.4|  47.9|  0.0|F2                      || 0.982| -45.897|
| 8.500|x| 77.86| 69.91| 1.767|  0.506| 16.369|   1.7|  55.4|  47.7|  0.0|F2                      ||-0.982|  44.320|
| 8.600|o| 82.06| 69.95| 1.888|  0.943| 28.782|   1.6|  55.2|  48.0|  0.0|F2                      || 0.982| -45.731|
| 8.600|x| 78.01| 69.88| 1.778|  0.527| 16.979|   1.7|  55.5|  47.6|  0.0|F2                      ||-0.982|  44.361|
| 8.700|o| 82.43| 69.83| 1.906|  0.985| 30.026|   1.6|  55.0|  48.1|  0.0|F2                      || 0.982| -45.564|
| 8.700|x| 77.98| 69.99| 1.787|  0.540| 17.564|   1.8|  55.7|  47.4|  0.0|F2                      ||-0.983|  44.207|
| 8.800|o| 82.81| 69.72| 1.926|  1.029| 31.351|   1.7|  54.8|  48.3|  0.0|F2                      || 0.983| -45.399|
| 8.800|x| 78.22| 69.89| 1.799|  0.567| 18.272|   1.8|  55.7|  47.3|  0.0|F2                      ||-0.983|  44.354|
| 8.900|o| 83.21| 69.61| 1.947|  1.075| 32.764|   1.7|  54.5|  48.6|  0.0|F2                      || 0.983| -45.236|
| 8.900|x| 78.47| 69.79| 1.812|  0.595| 19.012|   1.8|  55.7|  47.3|  0.0|F2                      ||-0.983|  44.510|
| 9.000|o| 83.64| 69.51| 1.970|  1.122| 34.276|   1.8|  54.0|  49.0|  0.0|F2                      || 0.983| -45.078|
| 9.000|x| 78.72| 69.67| 1.826|  0.624| 19.789|   1.8|  55.7|  47.2|  0.0|F2                      ||-0.983|  44.674|
| 9.100|o| 74.53| 79.23| 1.901| -0.559| -6.566|   1.5|  46.4|  56.8|  0.0|F2                      || 0.990| -63.923|
| 9.100|o| 76.50| 78.09| 1.931| -0.274| -1.524|   1.6|  46.6|  56.5|  0.0|F2                      || 0.989| -61.194|
| 9.100|o| 84.09| 69.40| 1.994|  1.171| 35.902|   1.8|  53.5|  49.5|  0.0|F2                      || 0.983| -44.928|
| 9.100|x| 78.99| 69.56| 1.840|  0.655| 20.605|   1.8|  55.7|  47.2|  0.0|F2                      ||-0.983|  44.847|
| 9.200|o| 73.61| 79.81| 1.900| -0.696| -8.663|   1.5|  49.8|  53.5|  0.0|F2                      || 0.990| -65.358|
| 9.200|o| 77.78| 77.41| 1.967| -0.083|  2.466|   1.7|  50.1|  53.0|  0.0|F2                      || 0.989| -59.635|
| 9.200|o| 84.56| 69.31| 2.020|  1.221| 37.659|   1.9|  52.7|  50.2|  0.0|F2                      || 0.983| -44.789|
| 9.200|x| 79.27| 69.43| 1.855|  0.688| 21.464|   1.9|  55.8|  47.2|  0.0|F2                      ||-0.983|  45.030|
| 9.300|o| 73.11| 80.14| 1.905| -0.775| -9.795|   1.5|  51.2|  52.1|  0.0|F2                      || 0.990| -66.215|
| 9.300|o| 78.65| 76.99| 2.000|  0.050|  5.648|   1.8|  51.6|  51.4|  0.0|F2                      || 0.989| -58.693|
| 9.300|o| 85.07| 69.22| 2.048|  1.274| 39.565|   2.0|  51.6|  51.2|  0.0|F2                      || 0.983| -44.664|
| 9.300|x| 79.56| 69.30| 1.871|  0.722| 22.372|   1.9|  55.8|  47.1|  0.0|F2                      ||-0.983|  45.223|
| 9.400|o| 72.76| 80.40| 1.912| -0.834|-10.611|   1.5|  52.1|  51.2|  0.0|F2                      || 0.991| -66.869|
| 9.400|o| 79.37| 76.67| 2.033|  0.164|  8.700|   1.9|  52.6|  50.3|  0.0|F2                      || 0.989| -57.994|
| 9.400|o| 85.61| 69.15| 2.078|  1.328| 41.651|   2.0|  49.8|  53.0|  0.0|F2                      || 0.983| -44.559|
| 9.400|x| 79.87| 69.16| 1.887|  0.758| 23.334|   1.9|  55.8|  47.1|  0.0|F2                      ||-0.983|  45.426|
| 9.500|o| 72.49| 80.61| 1.921| -0.882|-11.258|   1.5|  52.8|  50.5|  0.0|F2                      || 0.991| -67.415|
| 9.500|o| 80.01| 76.42| 2.068|  0.269| 11.822|   2.0|  53.5|  49.3|  0.0|F2                      || 0.989| -57.445|
| 9.500|o| 86.20| 69.09| 2.110|  1.384| 43.968|   2.1|  45.5|  57.1|  0.0|F2                      || 0.983| -44.469|
| 9.500|x| 80.20| 69.01| 1.905|  0.796| 24.358|   2.0|  55.8|  47.1|  0.0|F2                      ||-0.983|  45.642|
| 9.600|o| 72.28| 80.79| 1.931| -0.923|-11.799|   1.5|  53.3|  49.9|  0.0|F2                      || 0.991| -67.889|
| 9.600|o| 80.59| 76.22| 2.106|  0.369| 15.122|   2.1|  54.3|  48.4|  0.0|F2                      || 0.989| -57.022|
| 9.600|o| 86.88| 69.00| 2.145|  1.445| 46.691|   2.2|  43.9|  58.7|  0.0|F2                      || 0.983| -44.351|
| 9.600|x| 80.54| 68.85| 1.923|  0.836| 25.452|   2.0|  55.8|  47.0|  0.0|F2                      ||-0.983|  45.869|
| 9.700|o| 72.12| 80.95| 1.942| -0.958|-12.266|   1.6|  53.8|  49.4|  0.0|F2                      || 0.991| -68.315|
| 9.700|o| 87.12| 69.54| 2.186|  1.445| 47.557|   2.3|  53.2|  49.3|  0.0|F2                      || 0.984| -45.123|
| 9.700|o| 87.92| 68.55| 2.181|  1.547| 51.107|   2.3|  31.4|  71.1|  0.0|F2                      || 0.983| -43.719|
| 9.700|x| 80.90| 68.67| 1.942|  0.879| 26.626|   2.1|  55.8|  47.0|  0.0|F2                      ||-0.983|  46.112|
| 9.800|o| 71.99| 81.10| 1.954| -0.990|-12.678|   1.6|  54.3|  49.0|  0.0|F2                      || 0.991| -68.705|
| 9.800|o| 88.01| 69.41| 2.228|  1.521| 51.356|   2.4|  54.5|  47.9|  0.0|F2                      || 0.984| -44.934|
| 9.800|o| 89.32| 67.70| 2.212|  1.681| 57.149|   2.4|  53.7|  48.7|  0.0|F2                      || 0.982| -42.570|
| 9.800|x| 81.29| 68.49| 1.963|  0.924| 27.893|   2.1|  55.7|  47.0|  0.0|F2                      ||-0.983|  46.370|
| 9.900|o| 71.89| 81.24| 1.967| -1.019|-13.047|   1.6|  54.7|  48.5|  0.0|F2                      || 0.991| -69.073|
| 9.900|o| 88.78| 69.55| 2.274|  1.572| 54.754|   2.5|  56.2|  46.1|  0.0|F2                      || 0.984| -45.140|
| 9.900|x| 81.71| 68.29| 1.985|  0.973| 29.270|   2.2|  55.7|  46.9|  0.0|F2                      ||-0.983|  46.647|
|10.000|o| 71.83| 81.37| 1.982| -1.044|-13.386|   1.6|  55.1|  48.1|  0.0|F2                      || 0.991| -69.419|
|10.000|o| 89.59| 69.82| 2.325|  1.613| 58.389|   2.7|  57.8|  44.4|  0.0|F2                      || 0.985| -45.535|
|10.000|x| 82.16| 68.07| 2.009|  1.025| 30.778|   2.2|  55.7|  46.9|  0.0|F2                      ||-0.983|  46.944|
|10.100|o| 71.78| 81.49| 1.997| -1.068|-13.698|   1.7|  55.5|  47.7|  0.0|F2                      || 0.992| -69.756|
|10.100|x| 82.65| 67.83| 2.034|  1.081| 32.444|   2.3|  55.7|  46.8|  0.0|F2                      ||-0.983|  47.266|
|10.200|o| 71.76| 81.61| 2.014| -1.089|-13.987|   1.7|  55.8|  47.3|  0.0|F2                      || 0.992| -70.088|
|10.200|x| 72.94| 78.48| 1.954| -0.599| -7.526|   1.9|  47.5|  55.3|  0.0|F2                      ||-0.991|  27.900|
|10.200|x| 75.46| 76.84| 2.001| -0.267| -1.700|   2.1|  47.8|  54.9|  0.0|F2                      ||-0.990|  31.640|
|10.200|x| 83.20| 67.56| 2.062|  1.143| 34.304|   2.3|  55.8|  46.7|  0.0|F2                      ||-0.983|  47.616|
|10.300|o| 71.77| 81.73| 2.033| -1.108|-14.263|   1.7|  56.2|  46.9|  0.0|F2                      || 0.992| -70.415|
|10.300|x| 72.18| 79.02| 1.954| -0.703| -9.115|   1.9|  50.1|  52.8|  0.0|F2                      ||-0.991|  26.600|
|10.300|x| 76.60| 76.16| 2.042| -0.112|  1.492|   2.2|  50.4|  52.2|  0.0|F2                      ||-0.989|  33.107|
|10.300|x| 83.80| 67.27| 2.091|  1.210| 36.404|   2.4|  55.9|  46.5|  0.0|F2                      ||-0.983|  48.001|
|10.400|o| 71.79| 81.86| 2.054| -1.126|-14.525|   1.8|  56.6|  46.4|  0.0|F2                      || 0.992| -70.748|
|10.400|x| 71.72| 79.36| 1.960| -0.769|-10.066|   1.9|  51.3|  51.6|  0.0|F2                      ||-0.991|  25.758|
|10.400|x| 77.45| 75.69| 2.082|  0.006|  4.184|   2.3|  51.8|  50.7|  0.0|F2                      ||-0.989|  34.090|
|10.400|x| 84.48| 66.93| 2.123|  1.283| 38.802|   2.5|  56.0|  46.3|  0.0|F2                      ||-0.983|  48.426|
|10.500|o| 71.85| 81.98| 2.077| -1.142|-14.775|   1.8|  57.0|  46.0|  0.0|F2                      || 0.992| -71.091|
|10.500|x| 71.40| 79.62| 1.968| -0.820|-10.772|   1.9|  52.1|  50.8|  0.0|F2                      ||-0.991|  25.103|
|10.500|x| 78.17| 75.32| 2.124|  0.110|  6.794|   2.4|  52.8|  49.5|  0.0|F2                      ||-0.989|  34.852|
|10.500|x| 85.24| 66.56| 2.158|  1.364| 41.565|   2.6|  56.4|  45.8|  0.0|F2                      ||-0.982|  48.896|
|10.600|o| 71.93| 82.11| 2.103| -1.155|-15.018|   1.9|  57.4|  45.5|  0.0|F2                      || 0.992| -71.453|
|10.600|x| 71.14| 79.84| 1.978| -0.862|-11.340|   1.9|  52.8|  50.1|  0.0|F2                      ||-0.991|  24.554|
|10.600|x| 78.84| 75.00| 2.171|  0.209|  9.496|   2.6|  53.7|  48.5|  0.0|F2                      ||-0.989|  35.480|
|10.600|x| 86.11| 66.14| 2.195|  1.452| 44.756|   2.7|  57.0|  45.1|  0.0|F2                      ||-0.982|  49.409|
|10.700|o| 72.05| 82.25| 2.134| -1.167|-15.263|   2.0|  57.8|  45.0|  0.0|F2                      || 0.992| -71.836|
|10.700|x| 70.94| 80.03| 1.989| -0.899|-11.818|   1.9|  53.4|  49.5|  0.0|F2                      ||-0.992|  24.075|
|10.700|x| 79.48| 74.74| 2.224|  0.305| 12.410|   2.7|  54.5|  47.6|  0.0|F2                      ||-0.989|  35.993|
|10.700|x| 87.09| 65.69| 2.234|  1.547| 48.399|   2.8|  57.8|  44.2|  0.0|F2                      ||-0.982|  49.947|
|10.800|o| 72.21| 82.40| 2.169| -1.176|-15.510|   2.1|  58.3|  44.5|  0.0|F2                      || 0.992| -72.258|
|10.800|x| 70.79| 80.20| 2.001| -0.930|-12.233|   1.9|  53.8|  49.0|  0.0|F2                      ||-0.992|  23.645|
|10.800|x| 88.16| 65.23| 2.275|  1.643| 52.446|   2.9|  58.9|  43.0|  0.0|F2                      ||-0.982|  50.478|
|10.900|o| 72.41| 82.58| 2.212| -1.182|-15.764|   2.2|  58.8|  43.8|  0.0|F2                      || 0.992| -72.739|
|10.900|x| 70.66| 80.35| 2.015| -0.959|-12.602|   2.0|  54.3|  48.6|  0.0|F2                      ||-0.992|  23.251|
|10.900|x| 83.54| 71.50| 2.407|  0.977| 32.309|   3.3|  57.6|  43.9|  0.0|F2                      ||-0.987|  41.833|
|10.900|x| 89.29| 64.81| 2.316|  1.736| 56.798|   3.0|  60.2|  41.6|  0.0|F2                      ||-0.981|  50.955|
|11.000|o| 72.69| 82.78| 2.267| -1.185|-16.039|   2.3|  59.4|  43.1|  0.0|F2                      || 0.993| -73.308|
|11.000|x| 70.57| 80.49| 2.030| -0.985|-12.931|   2.0|  54.7|  48.1|  0.0|F2                      ||-0.992|  22.882|
|11.000|x| 86.10| 70.08| 2.513|  1.278| 42.949|   3.6|  59.2|  42.0|  0.0|F2                      ||-0.986|  44.074|
|11.100|o| 73.08| 83.03| 2.342| -1.181|-16.368|   2.5|  60.2|  42.1|  0.0|F2                      || 0.993| -74.022|
|11.100|x| 70.50| 80.63| 2.046| -1.009|-13.235|   2.0|  55.1|  47.7|  0.0|F2                      ||-0.992|  22.534|
|11.100|x| 88.12| 69.74| 2.623|  1.447| 51.352|   3.9|  61.2|  39.7|  0.0|F2                      ||-0.986|  44.571|
|11.200|o| 73.82| 83.91| 2.474| -1.096|-14.914|   2.9|  61.7|  40.2|  0.0|F2                      || 0.993| -76.541|
|11.200|x| 70.45| 80.76| 2.065| -1.030|-13.515|   2.1|  55.5|  47.3|  0.0|F2                      ||-0.992|  22.198|
|11.300|o| 74.98| 84.40| 2.769| -1.074|-16.652|   3.8|  63.9|  37.1|  0.0|F2                      || 0.993| -77.997|
|11.300|x| 70.43| 80.88| 2.085| -1.050|-13.774|   2.1|  55.8|  46.8|  0.0|F2                      ||-0.992|  21.868|
|11.400|x| 70.43| 81.01| 2.109| -1.068|-14.017|   2.2|  56.2|  46.4|  0.0|F2                      ||-0.992|  21.538|
|11.500|x| 70.45| 81.13| 2.135| -1.085|-14.252|   2.2|  56.6|  45.9|  0.0|F2                      ||-0.993|  21.207|
|11.600|x| 70.51| 81.26| 2.166| -1.099|-14.478|   2.3|  57.0|  45.4|  0.0|F2                      ||-0.993|  20.862|
|11.700|x| 70.59| 81.40| 2.202| -1.112|-14.699|   2.4|  57.5|  44.9|  0.0|F2                      ||-0.993|  20.493|
|11.800|x| 70.72| 81.55| 2.247| -1.123|-14.919|   2.5|  58.0|  44.3|  0.0|F2                      ||-0.993|  20.084|
|11.900|x| 70.91| 81.72| 2.306| -1.132|-15.153|   2.7|  58.6|  43.5|  0.0|F2                      ||-0.993|  19.610|
|12.000|x| 71.19| 81.95| 2.392| -1.136|-15.424|   3.0|  59.4|  42.5|  0.0|F2                      ||-0.993|  19.003|
|12.100|x| 71.72| 82.30| 2.556| -1.132|-15.825|   3.5|  60.5|  40.9|  0.0|F2                      ||-0.993|  18.019|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:40:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 75.07| 70.43| 1.471|  0.171|  7.780|   1.3|  52.8|  50.7|  0.0|F2                      || 0.963| -46.462|
| 4.000|x| 72.51| 69.26| 1.474|  0.073|  4.345|   4.0|  52.6|  48.2|  0.0|F2                      ||-0.961|  45.280|
| 4.100|o| 75.19| 70.45| 1.478|  0.179|  8.008|   1.3|  52.8|  50.7|  0.0|F2                      || 0.964| -46.492|
| 4.100|x| 72.66| 69.26| 1.477|  0.079|  4.610|   3.7|  52.6|  48.5|  0.0|F2                      ||-0.962|  45.281|
| 4.200|o| 75.30| 70.47| 1.484|  0.187|  8.237|   1.3|  52.8|  50.8|  0.0|F2                      || 0.965| -46.525|
| 4.200|x| 72.82| 69.26| 1.480|  0.085|  4.865|   3.5|  52.6|  48.7|  0.0|F2                      ||-0.963|  45.275|
| 4.300|o| 75.41| 70.49| 1.491|  0.195|  8.465|   1.2|  52.8|  50.8|  0.0|F2                      || 0.966| -46.560|
| 4.300|x| 72.96| 69.27| 1.484|  0.091|  5.114|   3.3|  52.6|  48.9|  0.0|F2                      ||-0.964|  45.265|
| 4.400|o| 75.53| 70.51| 1.498|  0.203|  8.693|   1.2|  52.7|  50.8|  0.0|F2                      || 0.967| -46.598|
| 4.400|x| 73.11| 69.28| 1.488|  0.097|  5.357|   3.1|  52.6|  49.1|  0.0|F2                      ||-0.964|  45.251|
| 4.500|o| 75.64| 70.54| 1.504|  0.211|  8.920|   1.2|  52.7|  50.9|  0.0|F2                      || 0.968| -46.637|
| 4.500|x| 73.25| 69.29| 1.493|  0.103|  5.595|   2.9|  52.6|  49.3|  0.0|F2                      ||-0.965|  45.234|
| 4.600|o| 75.75| 70.57| 1.511|  0.220|  9.147|   1.2|  52.7|  50.9|  0.0|F2                      || 0.968| -46.680|
| 4.600|x| 73.38| 69.31| 1.497|  0.110|  5.830|   2.8|  52.6|  49.4|  0.0|F2                      ||-0.966|  45.214|
| 4.700|o| 75.86| 70.60| 1.518|  0.228|  9.374|   1.2|  52.6|  51.0|  0.0|F2                      || 0.969| -46.724|
| 4.700|x| 73.52| 69.32| 1.502|  0.116|  6.061|   2.7|  52.6|  49.5|  0.0|F2                      ||-0.967|  45.192|
| 4.800|o| 75.97| 70.63| 1.525|  0.237|  9.600|   1.2|  52.6|  51.0|  0.0|F2                      || 0.970| -46.772|
| 4.800|x| 73.65| 69.34| 1.507|  0.123|  6.290|   2.6|  52.6|  49.6|  0.0|F2                      ||-0.967|  45.167|
| 4.900|o| 76.08| 70.66| 1.532|  0.245|  9.825|   1.2|  52.5|  51.1|  0.0|F2                      || 0.970| -46.821|
| 4.900|x| 73.78| 69.36| 1.513|  0.130|  6.516|   2.5|  52.6|  49.7|  0.0|F2                      ||-0.968|  45.141|
| 5.000|o| 76.19| 70.69| 1.539|  0.254| 10.049|   1.2|  52.5|  51.2|  0.0|F2                      || 0.971| -46.874|
| 5.000|x| 73.91| 69.38| 1.518|  0.137|  6.741|   2.4|  52.6|  49.8|  0.0|F2                      ||-0.969|  45.113|
| 5.100|o| 76.29| 70.73| 1.546|  0.262| 10.272|   1.2|  52.4|  51.2|  0.0|F2                      || 0.972| -46.929|
| 5.100|x| 74.04| 69.40| 1.524|  0.144|  6.964|   2.3|  52.6|  49.9|  0.0|F2                      ||-0.969|  45.084|
| 5.200|o| 76.40| 70.76| 1.554|  0.271| 10.492|   1.2|  52.3|  51.3|  0.0|F2                      || 0.972| -46.988|
| 5.200|x| 74.16| 69.42| 1.529|  0.151|  7.186|   2.2|  52.5|  50.0|  0.0|F2                      ||-0.970|  45.053|
| 5.300|o| 76.50| 70.80| 1.561|  0.280| 10.710|   1.2|  52.2|  51.4|  0.0|F2                      || 0.973| -47.050|
| 5.300|x| 74.29| 69.44| 1.535|  0.158|  7.408|   2.2|  52.5|  50.1|  0.0|F2                      ||-0.971|  45.020|
| 5.400|o| 76.61| 70.84| 1.568|  0.289| 10.925|   1.2|  52.1|  51.5|  0.0|F2                      || 0.973| -47.116|
| 5.400|x| 74.41| 69.46| 1.541|  0.165|  7.628|   2.1|  52.5|  50.2|  0.0|F2                      ||-0.971|  44.987|
| 5.500|o| 76.71| 70.89| 1.576|  0.297| 11.134|   1.2|  52.0|  51.6|  0.0|F2                      || 0.974| -47.186|
| 5.500|x| 74.53| 69.49| 1.547|  0.173|  7.848|   2.1|  52.5|  50.2|  0.0|F2                      ||-0.972|  44.952|
| 5.600|o| 76.81| 70.94| 1.583|  0.306| 11.338|   1.2|  51.9|  51.7|  0.0|F2                      || 0.974| -47.261|
| 5.600|x| 74.65| 69.51| 1.553|  0.180|  8.067|   2.0|  52.5|  50.3|  0.0|F2                      ||-0.972|  44.916|
| 5.700|o| 76.91| 70.99| 1.591|  0.314| 11.534|   1.2|  51.8|  51.8|  0.0|F2                      || 0.975| -47.341|
| 5.700|x| 74.77| 69.54| 1.560|  0.188|  8.285|   2.0|  52.4|  50.4|  0.0|F2                      ||-0.973|  44.878|
| 5.800|o| 77.00| 71.04| 1.599|  0.322| 11.720|   1.2|  51.7|  51.9|  0.0|F2                      || 0.975| -47.429|
| 5.800|x| 74.88| 69.56| 1.566|  0.196|  8.503|   2.0|  52.4|  50.5|  0.0|F2                      ||-0.973|  44.839|
| 5.900|o| 77.10| 71.10| 1.607|  0.330| 11.895|   1.2|  51.5|  52.1|  0.0|F2                      || 0.976| -47.524|
| 5.900|x| 75.00| 69.59| 1.573|  0.204|  8.721|   1.9|  52.3|  50.5|  0.0|F2                      ||-0.974|  44.799|
| 6.000|o| 77.19| 71.17| 1.615|  0.337| 12.052|   1.2|  51.3|  52.3|  0.0|F2                      || 0.976| -47.627|
| 6.000|x| 75.11| 69.62| 1.579|  0.212|  8.937|   1.9|  52.3|  50.6|  0.0|F2                      ||-0.974|  44.757|
| 6.100|o| 77.28| 71.24| 1.623|  0.344| 12.190|   1.2|  51.1|  52.5|  0.0|F2                      || 0.977| -47.742|
| 6.100|x| 75.22| 69.65| 1.586|  0.220|  9.153|   1.9|  52.3|  50.7|  0.0|F2                      ||-0.975|  44.713|
| 6.200|o| 77.36| 71.32| 1.631|  0.350| 12.300|   1.2|  50.9|  52.7|  0.0|F2                      || 0.977| -47.870|
| 6.200|x| 75.34| 69.68| 1.593|  0.228|  9.368|   1.8|  52.2|  50.8|  0.0|F2                      ||-0.975|  44.668|
| 6.300|o| 77.44| 71.40| 1.640|  0.355| 12.373|   1.2|  50.6|  53.0|  0.0|F2                      || 0.978| -48.015|
| 6.300|x| 75.45| 69.71| 1.600|  0.236|  9.581|   1.8|  52.1|  50.9|  0.0|F2                      ||-0.976|  44.620|
| 6.400|o| 77.51| 71.51| 1.648|  0.358| 12.398|   1.2|  50.2|  53.4|  0.0|F2                      || 0.978| -48.182|
| 6.400|x| 75.55| 69.74| 1.607|  0.245|  9.792|   1.8|  52.1|  50.9|  0.0|F2                      ||-0.976|  44.571|
| 6.500|o| 77.56| 71.63| 1.657|  0.360| 12.356|   1.2|  49.8|  53.8|  0.0|F2                      || 0.979| -48.378|
| 6.500|x| 75.66| 69.78| 1.614|  0.253| 10.000|   1.8|  52.0|  51.0|  0.0|F2                      ||-0.976|  44.519|
| 6.600|o| 77.60| 71.77| 1.665|  0.358| 12.213|   1.2|  49.3|  54.3|  0.0|F2                      || 0.979| -48.615|
| 6.600|x| 75.77| 69.82| 1.622|  0.261| 10.206|   1.8|  51.9|  51.1|  0.0|F2                      ||-0.977|  44.463|
| 6.700|o| 77.62| 71.95| 1.674|  0.352| 11.921|   1.2|  48.6|  55.0|  0.0|F2                      || 0.980| -48.914|
| 6.700|x| 75.87| 69.86| 1.629|  0.269| 10.407|   1.8|  51.8|  51.3|  0.0|F2                      ||-0.977|  44.405|
| 6.800|o| 77.59| 72.18| 1.683|  0.338| 11.379|   1.3|  47.6|  55.9|  0.0|F2                      || 0.980| -49.316|
| 6.800|x| 75.98| 69.90| 1.637|  0.278| 10.603|   1.7|  51.7|  51.4|  0.0|F2                      ||-0.978|  44.343|
| 6.900|o| 77.47| 72.54| 1.691|  0.307| 10.348|   1.3|  46.1|  57.4|  0.0|F2                      || 0.981| -49.920|
| 6.900|x| 76.08| 69.94| 1.645|  0.286| 10.792|   1.7|  51.6|  51.5|  0.0|F2                      ||-0.978|  44.276|
| 7.000|o| 77.07| 73.21| 1.698|  0.230|  7.976|   1.3|  43.2|  60.4|  0.0|F2                      || 0.982| -51.110|
| 7.000|x| 76.18| 69.99| 1.653|  0.294| 10.973|   1.7|  51.4|  51.7|  0.0|F2                      ||-0.978|  44.204|
| 7.100|o| 75.56| 74.90| 1.696| -0.008|  1.690|   1.2|  42.4|  61.2|  0.0|F2                      || 0.984| -54.322|
| 7.100|x| 76.27| 70.04| 1.661|  0.301| 11.142|   1.7|  51.2|  51.8|  0.0|F2                      ||-0.979|  44.127|
| 7.200|o| 74.51| 75.94| 1.697| -0.161| -1.731|   1.2|  45.8|  57.8|  0.0|F2                      || 0.985| -56.437|
| 7.200|x| 76.37| 70.10| 1.669|  0.309| 11.298|   1.7|  51.1|  52.0|  0.0|F2                      ||-0.979|  44.041|
| 7.300|o| 73.90| 76.54| 1.700| -0.249| -3.511|   1.2|  47.5|  56.1|  0.0|F2                      || 0.985| -57.706|
| 7.300|x| 76.45| 70.16| 1.677|  0.315| 11.435|   1.7|  50.9|  52.2|  0.0|F2                      ||-0.979|  43.947|
| 7.400|o| 73.46| 76.97| 1.705| -0.313| -4.726|   1.2|  48.6|  54.9|  0.0|F2                      || 0.986| -58.656|
| 7.400|x| 76.54| 70.23| 1.686|  0.322| 11.548|   1.7|  50.6|  52.5|  0.0|F2                      ||-0.980|  43.841|
| 7.500|o| 73.13| 77.32| 1.710| -0.364| -5.648|   1.2|  49.5|  54.1|  0.0|F2                      || 0.986| -59.430|
| 7.500|x| 76.62| 70.31| 1.695|  0.327| 11.630|   1.7|  50.3|  52.8|  0.0|F2                      ||-0.980|  43.720|
| 7.600|o| 72.86| 77.61| 1.715| -0.408| -6.392|   1.2|  50.1|  53.5|  0.0|F2                      || 0.987| -60.092|
| 7.600|x| 76.69| 70.40| 1.703|  0.331| 11.667|   1.7|  50.0|  53.1|  0.0|F2                      ||-0.981|  43.581|
| 7.700|o| 72.63| 77.87| 1.721| -0.445| -7.015|   1.2|  50.7|  52.9|  0.0|F2                      || 0.987| -60.676|
| 7.700|x| 76.75| 70.51| 1.712|  0.333| 11.643|   1.7|  49.5|  53.5|  0.0|F2                      ||-0.981|  43.416|
| 7.800|o| 72.44| 78.09| 1.728| -0.479| -7.549|   1.2|  51.1|  52.5|  0.0|F2                      || 0.987| -61.196|
| 7.800|x| 76.80| 70.64| 1.721|  0.332| 11.531|   1.7|  49.0|  54.1|  0.0|F2                      ||-0.981|  43.213|
| 7.900|o| 72.28| 78.30| 1.734| -0.509| -8.017|   1.2|  51.6|  52.0|  0.0|F2                      || 0.988| -61.674|
| 7.900|x| 76.81| 70.80| 1.731|  0.327| 11.275|   1.7|  48.3|  54.8|  0.0|F2                      ||-0.982|  42.954|
| 8.000|o| 72.15| 78.48| 1.741| -0.536| -8.432|   1.2|  51.9|  51.7|  0.0|F2                      || 0.988| -62.112|
| 8.000|x| 76.79| 71.03| 1.740|  0.315| 10.789|   1.7|  47.2|  55.8|  0.0|F2                      ||-0.982|  42.596|
| 8.100|o| 72.03| 78.65| 1.748| -0.561| -8.804|   1.2|  52.3|  51.3|  0.0|F2                      || 0.988| -62.522|
| 8.100|x| 76.66| 71.38| 1.749|  0.286|  9.768|   1.7|  45.5|  57.6|  0.0|F2                      ||-0.983|  42.020|
| 8.200|o| 71.93| 78.81| 1.755| -0.585| -9.142|   1.2|  52.6|  51.0|  0.0|F2                      || 0.988| -62.906|
| 8.200|x| 76.06| 72.28| 1.754|  0.186|  6.697|   1.7|  40.4|  62.7|  0.0|F2                      ||-0.984|  40.517|
